id,title,rating,review_text,location,hotel,label
1741,Impresionante,5,Muy buena atención... la ubicación es excelente como así también la limpieza...  El desayuno es impecable tiene de todo y en la habitación te reciben con te y para eléctrica... y heladera... Una estadía comodísima,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Atarazanas_Malaga_Boutique_Hotel,1
1742,"Emplazamiento, encanto, tranquilidad... inolvidable!",5,"Al reservar pensaba encontrar un lugar especial, y no nos ha decepcionado en absoluto... La habitacion, con acceso a una terraza fantastica desde la que se domina la bahia y el puerto era estupenda; el edificio tiene rincones encantadores y con gran capacidad de evocacion. Incluso su puntita decadente nos ha cautivado... Es cierto que no es muy comodo que no todo sea accesible con ascensores, las maletas recorren penosamente escalones y patios empedrados... pero vale de veras la pena. Estamos esperando encontrar ocasion para volver.",Malaga_Costa_del_Sol_Province_of_Malaga,Hotel_Soho_Boutique_Castillo_de_Santa_Catalina,1
1743,Hotel 10,5,"Estamos muy agredecidos por el personal. La habitacion perfecta y limpia, el aire acondicionado funcionaba bien. Cumplian todas las normas. La piscina lo unico que por tema de covid hay que cojer turno,pero estoy de acuerdo  para que no hayan contagios. Gracias a todo el personal os mereceis un 10.",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Macia_Alfaros,1
1744,Una Joya escondida en la Alameda,5,"Este hostal con encanto es la solución ideal para todos los que quieran alojarse fuera de la parte más turistica de Sevilla y quieran conocer otros barrios. Llegamos a Sevilla un domingo y nos encantó la plaza llena de bares y gente. Nada más dejar las maletas en nuestra habitación subimos a la terraza para disfrutar de las ultimas horas de sol y de las vistas sobre la plaza.  Pero lo que más quiero destacar es la profesionalidad y disponibilidad de todo el personal, muy joven y muy preparado!!! Nuestra estancia fue muy buena y se convirtió en excepcional al cenar en el restaurante el Disparate debajo del propio hostal. Una comida riquisíma y moderna.  Recomendado al 100%!",Seville_Province_of_Seville_Andalucia,The_Corner_House,1
1745,Fantástico anfitrión tranquilas vistas.,5,"Nos alojamos en El Amparo por cuatro noches con mi marido y dos niños pequeños. El paisaje que rodea el hotel es precioso y tranquilo y nuestra suite era cómoda. Lo que realmente hizo que nuestra estancia espectacular aunque sentía como cuidado de Jody, el dueño, que estaba siempre listo con una recomendación o una bebida en el momento justo. Incluso organizó un viaje a una granja local para mis hijos donde ellos recogieron huevos frescos que se cocinan con ella en su cocina. Ese tipo de atención a nuestros hijos es algo que siempre recordaré y apreciar. También nos preparó cenas Jody fresco delicioso cuando le dijimos que estábamos cansados de comer de tapas. Desde su jardín encantador de espinacas, espárragos, pizza casera, todo fue genial. No puedo esperar a volver.",anta_Cruz_del_Comercio_Alhama_de_Granada_Province_of_Granada_Andalucia,El_Amparo,1
1746,Muy bueno,5,"Estamos alojados aquí y no puede ser mejor, su ubicación puerta con puerta de la mezquita de Córdoba, tiene su garaje para no mover el coche. El buffet muy bueno y amplio, los trabajadores muy atentos y amables. La limpieza muy buena, camas cómodas, tienes frigorífico en habitación.  relación calidad precio excelente. Volveremos ",Cordoba_Province_of_Cordoba_Andalucia,Eurostars_Maimonides,1
1747,Lali la mejor,5,Lali una excelente persona! Nos atendió genial y tuvimos una velada estupenda! Comida buena atención muy buena y seguro que volveremos.  Felicitaciones a lali de nuevo por ser tan simpatica y excepcional! Cuando vuelva le traeré un obsequio,Granada_Province_of_Granada_Andalucia,Andalucia_Center_Hotel,1
1748,Hermosa vista,4,"Los apartamentos están situados en pleno sacromonte, unos metros más alejados del barrio del Albaycín. Tomamos una habitación con vistas a la Alhambra y fue hermoso despertarse cada día mirando semejante paisaje. El apartamento cuenta con todas las comodidades: buenos baños, dejan cosas para el desayuno, vajilla completa, buen aire acondicionado. Sólo observaría dos cosas: la primera es que es demasiado pequeño a nuestro gusto. Es cierto que estuvimos poco y nada allí dentro, pero viajando con niños nos quedó muy pequeño el espacio. La segunda observación es que sacamos un apartamento para cuatro personas y tenían un sofá cama en el comedor, que era tan pequeño que quedaba totalmente anulado por el sofá cama abierto. Sin embargo, el mayor problema fue lo incómodo que resultaba…",Granada_Province_of_Granada_Andalucia,Apartamentos_Montesclaros,1
1749,Buen hotel,4,"Nos alojamos en el Parador ya que teniamos dos dias para visitar Jaen y un par de pueblos cercanos, el Parador está muy bien conservado, es bonito y acogedor, buenas vistas y los desayunos buenos. No hicimos otras comidas solo desayuno",Jaen_Province_of_Jaen_Andalucia,Parador_de_Jaen,1
1750,Buen valor,5,"La recepcionista fue muy profesional y amable, el hostal estaba limpio y bien cuidado. Las camas tienen una cortina de privacidad, vienen con sábanas y una manta, una toalla de buena calidad y hay un estante con luz, un enchufe para cargar su teléfono, etc. y un gran armario de almacenamiento debajo de la cama para el cual se le entrega una llave. También hay una llave de la habitación, aunque con las personas que iban y venían, nunca fue bloqueada por los ocupantes. Tal vez sería mejor si se cerrara automáticamente, pero el albergue parecía seguro y la puerta principal de la calle era muy segura. Para esto había un código de llave para las puertas corredizas y después de las 10 pm una llave separada para la puerta principal con cerradura. También hay wifi gratuito. Me gustó que…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Malaga_Top_Hostel,1
1751,Gran hotel,5,"Hotel muy cuidado muy cerca del centro de Málaga.  La atención del personal fue muy buena a destacar la chica del desayuno. Limpieza y medidas anti-Covid de diez. La habitación, que daba a dos calles, amplia con doble cama muy cómoda.  En general me ha encantado. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Soho_Boutique_Colon,1
1752,Expelió al ubicación ,5,"Ocupa un edificio histórico en el barrio del Albaycin, lo cual implica acceso a pie sin poder llegar en coche, y subir a la habitación per escaleras, con el equipaje a cuestas. Es lo que hay y no lo cambio por la ubicación, que es inmejorable. Elegimos habitación en el último piso, fue una gozada ver la Alhambra iluminada por encima de los tejados de las viejas pero cuidadas casas. Tomar un té con estas vistas es impagable. El hotel está muy bien cuidado, se nota que fue un palacio. Las 2 recepcionistas que conocimos nos trataron súper bien. No es barato, pero es exclusivo, y te permite disfrutar de la esencia de Granada a pie. Ah, fuimos a pie a la Alhambra y a San Nicolàs. Muy recomendable.",Granada_Province_of_Granada_Andalucia,Palacio_de_Santa_Ines,1
1753,Un lugar de cuento lleno de paz,5,"El emplazamiento, de 10, dentro de las murallas de la Alhambra y en un lugar histórico: el convento franciscano donde estuvo enterrada Isabel la Católica hasta que sus restos fueron trasladados a la Capilla Real junto a la catedral de Granada. El lugar es tranquilísimo, completamente aislado de las horas de gente a pesar de estar prácticamente al lado del palacio de Carlos V. Bajar a la plaza nueva, en el mismo centro de Granada, cuesta poco más de 10 minutos a pie, por un camino exclusivamente peatonal cubierto de árboles que le dan sombra y acompañados por el sonido del agua. Sin embargo, la pendiente es fuerte, y la gente que no pueda o no esté dispuesta a hacer ese esfuerzo puede tomar un taxi desde la parada de la Plaza Nueva, que en poco más de cinco minutos y por unos…",Granada_Province_of_Granada_Andalucia,Parador_de_Granada,1
1754,Totalmente recomendable ,5,"Estuvimos pasando el fin de semana en Jaén, recibimos un trato genial por parte de los chicos de recepción y el alojamiento está genial. Muy limpio y con buena ubicación. Además el desayuno estaba todo riquísimo y el camarero también muy atento y agradable ",Jaen_Province_of_Jaen_Andalucia,Hostal_Restaurante_EstaciON,1
1755,Espectacular,5,"Hostal muy bien situado, confortable, instalaciones modernas. Las camas y almohadas comodisimas; extremadamente limpio. El personal muy amable e implicado. En definitiva un gran alojamiento  calidad /precio de 10. Lo único que recomendaría seria cambiar las mantas y colcha por un edredón.",Granada_Province_of_Granada_Andalucia,Hostal_Pension_Rodri,1
1756,"Sitio excelente, acogedor, de lujo.",5,"Habitación enorme, confortable, aislamiento magnífico, cuarto de baño completo y perfecto. Terraza con salida al jardín y la piscina, soberbia. Tranquilidad y paz garantizadas. El entorno de la sierra, impresionante y bello. Los dueños, Lucy y Ángel, una pareja encantadora, atenta, servicial, amable... Hemos tenido una estancia perfecta e inolvidable. Para volver siempre.",Alajar_Sierra_de_Aracena_and_Picos_de_Aroche_Natural_Park_Pro,La_Posada_de_San_Marcos,1
1757,Estupendo lugar,5,"Fuimos seis parejas y nos alojamos cómodamente en dos duplex. Cada pareja tenía un baño propio. El sofá cama bastante amplio y confortable. La cocina totalmente equipada con muebles modernos y detalles, como la cafetera de cápsulas. Todo impecable. Nada de ruido externo y un patio agradable. Muy céntrico, pegado al Palacio de Viana, de obligada visita. No imagino cómo podría mejorar, porque su precio fue bastante razonable, tirando a barato.",Cordoba_Province_of_Cordoba_Andalucia,Apartamentos_Patio_de_Viana,1
1758,Perfecto hostal,5,"Han sido dos noches perfectas en granada. Super amable el chico de la recepcion. Super bien las habitaciones para la categoria de hostal. Vuelvo al mismo hostal seguro,ademas,  la ubicacion es perfectisima.",Granada_Province_of_Granada_Andalucia,Arteaga_Hostal,1
1759,Como el rey del castillo,5,"Experiencia inolvidable que te evade en el tiempo. Media pensión fue más que suficiente. Espacios comunes de mucho agrado y piscina de lujo. Personal muy atento. Gastronomía ejemplar, variada y muy saciante.",Jaen_Province_of_Jaen_Andalucia,Parador_de_Jaen,1
1760,Excelente ubicación,4,"Un apartamento muy bonito y cómodo, con vistas a la Catedral de Granada. Muy buena ubicación, que te permite ir caminando a todos los puntos turísticos de la ciudad. Al lado de los apartamentos hay un bar Leo´s, con el que hay un convenio por lo que te hacen un descuento en almuerzos y cenas, muy recomendable y atención excelente! Pasamos una muy linda estadía. Lo único malo, fuimos en pleno invierno, el baño del apartamento era grande y no tenía calefacción. Por lo demás, muy recomendable, en especial para ir en pareja.",Granada_Province_of_Granada_Andalucia,Casa_de_la_Catedral,1
1761,BONITA PENSIÓN BUENA ATENCIÓN,4,"Estuve el mes pasado alojada en esta pensión, como su mismo nombre lo indica es una pensión y no nos debe admirar que se compartan los baños por ejemplo. Mi habitación la cual pedí con baño privado , el baño no estaba dentro de la habitación sino fuera. Me dieron una llave y yo y solo yo entraba al servicio. Pienso que podrían hacer ya una reforma y ""meter"" el baño. Entiendo que son construcciones antiguas pero creo que sería bueno pues al menos tener el baño dentro. Por lo demás muy limpio y lo más destacable la atención, son muy majos y atentos. Por cierto no hay elevador , así que a hacer ejercicio.",Seville_Province_of_Seville_Andalucia,Pension_Dona_Trinidad,1
1762,Muy bien,5,"El hotel está genial , moderno, las habitaciones espaciosas, el baño grande con una bañera grifo empotrado , lavabo y encimera .. wc cerrado con puerta corredera.. todo genial, cama grande eran dos juntas pero muy cómodas la supletoria muy bien también, artículos del aseo muy bien con calzador , peine, cepillo de dientes … y el desayuno súper , zumo natural , y toda clase de comida dulce y salado , yogures, cereales  … hasta chuches !! Y piscina en la azotea q nos vino de perlas, la ubicación un poco lejos del centro pero dando un paseo sin problema , alrededor toda clase de bares y restaurantes Para comer, renfe en 5’ llegas le doy un 10!!",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Cordoba_Center,1
1763,"Cumple todos los requisitos, calidad-precio muy bien, hotel muy tranquilo y céntrico.",5,"El hotel muy bonito, calidad-precio muy bien, muy tranquilo. El trato por parte del hotel muy familiar, fueron muy amables y atentos, y nos proporcionaron toda la información de Córdoba, La ubicación muy buena, céntrica. El spa gratuito nos encantó.",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Viento_10,1
1764,Entre las mejores opciones para alojarse en Granada,5,"Pequeño hotel ubicado en la Carrera del Darro y frente a la Alhambra. Habitaciones espaciosas y con un patio encantador. El personal, muy agradable. Escuchar el murmullo del rio para descansar, no tiene precio. Muy recomendable",Granada_Province_of_Granada_Andalucia,Shine_Albayzin,1
